user_id,Username,anime_id,Anime Title,rating
1128823,Siedshee,15379,Kotoura-san,6
447565,annahow,11887,Kokoro Connect,5
586871,nimbu,8841,Kore wa Zombie desu ka?,6
53772,pra,937,Appleseed,7
423049,Linkboii,10456,Kyoukaisenjou no Horizon,7
26313,EnderSeaSlugs,840,Narue no Sekai,5
400045,Kurei0,28223,Death Parade,10
1243671,Mizorus,23311,Garo: Honoo no Kokuin,8
347188,nevaleashka,189,Love Hina,7
309247,Skahm,57,Beck,7
560813,msdos622,65,Rozen Maiden: Träumend,10
381804,ikikinoko,8424,MM!,9
505359,ajvorl,50932,Saikyou Onmyouji no Isekai Tenseiki,8
290740,Bladeneko,237,Koukyoushihen Eureka Seven,9
401160,kibokun,1210,NHK ni Youkoso!,8
80490,Marevo,12029,Uchuu Senkan Yamato 2199,6
1234195,suzuren,15809,Hataraku Maou-sama!,7
85099,SharkyMFG,902,Dragon Ball Z Movie 09: Ginga Girigiri!! Bucchigiri no Sugoi Yatsu,9
1218121,Lajla,7592,Nurarihyon no Mago,6
473708,Hat-X-taN,3907,Ginga Sengoku Gunyuuden Rai,6
365432,DrAgNmAsTr,4590,Soukan Yuugi,6
603887,Crouze,710,Rec,7
502074,Ri_na,12711,Uta no☆Prince-sama♪ Maji Love 2000%,6
68964,lhagan,408,Final Fantasy VII: Last Order,9
772679,DemUnbeliever,49776,Kumichou Musume to Sewagakari,4
443214,dollsheaven,40908,Kemono Jihen,9
1217801,Haruhi_LilyLover,4789,ef: A Tale of Melodies.,8
35334,pcarrari,442,Naruto Movie 1: Dai Katsugeki!! Yuki Hime Shinobu Houjou Dattebayo!,8
7782,elsherl,256,Hoshi no Koe,8
99424,Krazydawg1,6746,Durarara!!,8
418598,animeowner,9289,Hanasaku Iroha,10
440800,Pistman21,18041,Rozen Maiden (2013),7
107893,Sikanda,3581,Requiem,8
393231,Bonssons,20541,Mikakunin de Shinkoukei,6
80364,melix,322,Paradise Kiss,9
388883,LegendaryGirl-A,30240,Prison School,5
423387,Azanus,93,Kidou Senshi Gundam SEED,9
424660,AMAR9933,21563,Kamigami no Asobi,6
581635,iKozue,532,Bishoujo Senshi Sailor Moon S,6
6016,DesertRose,3392,Kiniro no Corda: Primo Passo - Hitonatsu no Encore,8
309243,Akanita,1010,Ranma ½: Chou Musabetsu Kessen! Ranma Team vs. Densetsu no Houou,10
1123985,Noirexuni,3782,Kara no Kyoukai Movie 2: Satsujin Kousatsu (Zen),8
516625,dmgheen,205,Samurai Champloo,9
1080069,happytrisha108,11701,Another: The Other - Inga,7
61525,CleitonSama,1888,Ichigo Mashimaro OVA,6
355532,evildog07,199,Sen to Chihiro no Kamikakushi,10
350093,viajero,594,Naruto: Takigakure no Shitou - Ore ga Eiyuu Dattebayo!,8
314398,Nolri,9926,Sekaiichi Hatsukoi,8
1104033,AsiaRespect,20,Naruto,8
391193,Drewjc99,10863,Steins;Gate: Oukoubakko no Poriomania,8
452811,brodyaga,11617,High School DxD,6
1092281,JAGS,10165,Nichijou,8
406994,tomi89,5630,Higashi no Eden,10
402115,xfatex,205,Samurai Champloo,8
1134895,TheBozofBilly,35712,Boku no Kanojo ga Majimesugiru Sho-bitch na Ken,6
350203,TomittMax,2248,Naruto: Dai Katsugeki!! Yuki Hime Shinobu Houjou Dattebayo! - Konoha no Sato no Dai Undoukai,8
758317,Mu6o,9260,Kizumonogatari I: Tekketsu-hen,10
725041,Xander33Rus,9941,Tiger & Bunny,6
297878,gaikotsukiri,901,"Dragon Ball Z Movie 08: Moetsukiro!! Nessen, Ressen, Chougekisen",7
70005,Mimiko,40262,Haikyuu!! Riku vs. Kuu,8
413375,CTXSS,3085,Koharu Biyori,8
335932,Shuusuke,1195,Zero no Tsukaima,8
452161,xvicxpx,23289,Gekkan Shoujo Nozaki-kun,9
93498,Ranma-Kun,1366,Detective Conan Movie 07: Crossroad in the Ancient Capital,8
763109,Sakilolo,29786,Shimoneta to Iu Gainen ga Sonzai Shinai Taikutsu na Sekai,9
1216855,Avenger-senpai,13599,Robotics;Notes,7
6189,hikura,1374,Kyoushoku Soukou Guyver (2005),8
1262035,shadowfibby,4224,Toradora!,6
1102327,indexosu,9253,Steins;Gate,8
542063,Panicman,3654,Macademi Wasshoi!,6
452551,Yusuki_Sagano,25873,Toukiden Kiwami,7
11041,Applepiefilling,308,Zettai Shounen,7
1268357,Tiki_Arashi,3702,Detroit Metal City,6
97636,TheMightyWidget,134,Gunslinger Girl,8
1104439,Equandor,355,Shakugan no Shana,6
10925,Cotek,5355,Sengoku Basara,7
22320,Zeldi,5530,Pandora Hearts,8
61549,albertolml,73,Full Metal Panic! The Second Raid,7
307774,rikimaru97,50172,Mob Psycho 100 III,8
111885,Sinvar,2986,Bamboo Blade,6
11951,pettanko-chan,1239,Bishoujo Senshi Sailor Moon SuperS,10
365442,TYPE0,6862,K-On!: Live House!,8
84600,BlossomStar,530,Bishoujo Senshi Sailor Moon,9
26103,Darani,1817,DearS: Kin no Tama desu no?,10
387653,Fort_Vanguard,9989,Ano Hi Mita Hana no Namae wo Bokutachi wa Mada Shiranai.,8
483099,EntroX,2476,School Days,7
368972,TraWeg0,25777,Shingeki no Kyojin Season 2,9
84606,Poppies4Ophelia,97,Last Exile,6
540531,SuzuShoe,38186,Bokutachi wa Benkyou ga Dekinai,6
84040,omchan,1506,Detective Conan Movie 10: Requiem of the Detectives,8
920477,Yuna_Ashura,5114,Fullmetal Alchemist: Brotherhood,10
26198,ya0,8074,Highschool of the Dead,9
525733,Sego_244,3455,To LOVE-Ru,6
20550,Vizard,11179,Papa no Iukoto wo Kikinasai!,8
455144,zicktsoenamy,857,Air Gear,8
491463,aircapture,8769,Ore no Imouto ga Konnani Kawaii Wake ga Nai,8
546564,RottingChrist,10330,Bakugan Battle Brawlers: Mechtanium Surge,5
317164,OblivionRNS,10721,Mawaru Penguindrum,6
21905,Locutis,174,Tenjou Tenge,7
28875,astralgamer,1889,Higurashi no Naku Koro ni Kai,8
1236259,Arigoya,20057,Space☆Dandy,8
472707,___k,405,Blood: The Last Vampire,6
320468,Ex_Machina,13333,Tari Tari,7
377259,Annamin,587,Hanbun no Tsuki ga Noboru Sora,6
19975,keikun88,31376,Flying Witch,6
4117,cardslash02,14397,Chihayafuru 2,8
1144025,Yohaku,1827,Seirei no Moribito,8
469182,Mailtiger,6045,Kimi ni Todoke,8
65157,winnerdude,12531,Sakamichi no Apollon,9
1219367,Otaku_808,30778,Fairy Tail Movie 2: Dragon Cry,5
364257,bakurakat,4814,Junjou Romantica 2,7
547939,sacizin,40028,Shingeki no Kyojin: The Final Season,10
1272311,rogerioah,239,Gankutsuou,8
489620,xX-Dante-Xx,4106,Trigun: Badlands Rumble,8
428307,Sae95,7059,Black★Rock Shooter (OVA),6
506545,HijikataMayora,21507,Soul Eater NOT!,7
503406,JunjouArisaChan,21563,Kamigami no Asobi,6
321437,lenivec,6772,Break Blade Movie 1: Kakusei no Toki,7
69174,ParsleyOat,530,Bishoujo Senshi Sailor Moon,7
318017,dankeris,431,Howl no Ugoku Shiro,8
348280,Xenoronin,528,Pokemon Movie 01: Mewtwo no Gyakushuu,9
367764,Souichirou,10080,Kami nomi zo Shiru Sekai II,5
490275,nando3d,8675,Seitokai Yakuindomo,7
317637,NabariNoOu,2106,Kiss Dum: Engage Planet,7
375720,Buutastic,1074,Naruto Narutimate Hero 3: Tsuini Gekitotsu! Jounin vs. Genin!! Musabetsu Dairansen Taikai Kaisai!!,7
402785,Hokuto_no_Fuzz,10647,Ao no Exorcist: Ura Ex,7
464769,jalhunter,1575,Code Geass: Hangyaku no Lelouch,9
620577,neraigo,18245,White Album 2,7
308847,navester,1535,Death Note,9
36434,clawfingerr,177,Tsubasa Chronicle,8
530041,sunshineijun,37985,Aggressive Retsuko (ONA) 2nd Season,9
44497,KisKas,240,Genshiken,9
501253,Dytique,38000,Kimetsu no Yaiba,8
408831,escalade330,241,Girls Bravo: First Season,9
552999,InfinityPal,433,"Kumo no Mukou, Yakusoku no Basho",9
391175,GD1551,42310,Cyberpunk: Edgerunners,9
95068,lelouch7,10087,Fate/Zero,7
1139251,XAdragonX,27633,Gekkan Shoujo Nozaki-kun Specials,6
54703,Bakanatorz,121,Fullmetal Alchemist,10
362736,streppy,2795,Dragonaut: The Resonance,7
434416,Krigjz,1575,Code Geass: Hangyaku no Lelouch,8
45304,thelordxiant,32901,Eromanga-sensei,8
546748,aominedaikon,11843,Danshi Koukousei no Nichijou,9
65885,Krukpl,3503,Kanokon,10
1119045,ptaszek007,28927,Owari no Seraph: Nagoya Kessen-hen,8
1137559,esuteru,30123,Akagami no Shirayuki-hime,8
61144,SquirrelLuvsPnut,554,Koutetsu Tenshi Kurumi,8
338824,Noburu,1519,Black Lagoon: The Second Barrage,8
110096,Rinko-rin,71,Full Metal Panic!,4
90690,skules,552,Digimon Adventure,5
575227,shushich,10719,Boku wa Tomodachi ga Sukunai,8
512203,trepanation,4970,Afro Samurai: Resurrection,6
420793,love_is,1943,Paprika,7
461369,Wyrmhero,33091,Planetarian: Chiisana Hoshi no Yume,9
913423,Megmurdel,11617,High School DxD,10
36335,kishi,3503,Kanokon,9
1113463,800MEric,153,Juuni Kokuki,10
327735,haruna-san,21557,Omoide no Marnie,8
463824,TypeReboot,2963,Minami-ke,10
16441,kenkenchan,12549,"Dakara Boku wa, H ga Dekinai.",7
550993,Dalris,3784,Evangelion: 2.0 You Can (Not) Advance,8
499397,blueunicorns,450,InuYasha Movie 2: Kagami no Naka no Mugenjou,7
95586,Kyuik,5085,Nakedyouth,7
41452,--yukii,1575,Code Geass: Hangyaku no Lelouch,10
343057,thaahshippuuden,1594,Jigoku Shoujo Futakomori,8
73681,Huild,20853,Hitsugi no Chaika,9
35288,looky2504,25015,Kyoukai no Kanata Movie 1: I'll Be Here - Kako-hen,8
107738,Over9000figs,2926,Myself; Yourself,7
310126,Magni,9989,Ano Hi Mita Hana no Namae wo Bokutachi wa Mada Shiranai.,10
424296,Sid_Marcus,34612,Saiki Kusuo no Ψ-nan 2,8
584295,NecessaryEnd,23199,Durarara!!x2 Shou,8
1060083,Tellada,9736,Astarotte no Omocha!,9
420064,Alexsama71,189,Love Hina,6
299666,Silverflamejv,4437,Naruto: Shippuuden Movie 2 - Kizuna,7
470233,n8marezero,8190,Nodame Cantabile: Finale OVA,9
114181,kcn1103,781,Detective Conan Movie 03: The Last Wizard of the Century,8
99014,BloodyFlame,4447,Detective Conan Movie 12: Full Score of Fear,9
372551,Bobjones,8654,I☆Can,10
390134,AnImElOvEr121195,75,Soukyuu no Fafner: Dead Aggressor,10
85474,shiro-l,1,Cowboy Bebop,9
1284941,shadownl,4835,Bleach Movie 3: Fade to Black - Kimi no Na wo Yobu,9
1475,otaku515,1020,Honoo no Mirage: Minagiwa no Hangyakusha,7
107345,Random_Magikarp,37430,Tensei shitara Slime Datta Ken,9
501307,Meraval,1240,Bishoujo Senshi Sailor Moon SuperS: Sailor 9 Senshi Shuuketsu! Black Dream Hole no Kiseki,6
367411,xillia000,13601,Psycho-Pass,9
547197,Ch4rmz,42203,Re:Zero kara Hajimeru Isekai Seikatsu 2nd Season Part 2,10
493897,Gyosei,43,Koukaku Kidoutai,10
443312,acidtreat101,13333,Tari Tari,7
1232345,CowboyAlchemist,2889,Bleach Movie 2: The DiamondDust Rebellion - Mou Hitotsu no Hyourinmaru,7
334340,SillySly,13807,Corpse Party: Missing Footage,4
1065559,Majin3,32954,Flying Witch Petit,5
104159,Kuki1200,527,Pokemon,6
75442,Shafira,226,Elfen Lied,9
1197237,Iggynoramus,4214,Rosario to Vampire Capu2,9
376642,wammie,5955,Toaru Majutsu no Index-tan,6
23285,AlucardBlack,8277,Hyakka Ryouran: Samurai Girls,8
118297,Lilith-Aensland,2041,Ai to Yuuki no Pig Girl Tonde Buurin,4
453454,neowzeo,37349,Goblin Slayer,7
360374,NiKKiTa-USAGI,3731,Itazura na Kiss,10
772679,DemUnbeliever,16918,Gin no Saji,8
458541,XxIce,1887,Lucky☆Star,8
511639,slayer6950,576,Magikano,7
388375,NexusCircle,1688,Nanatsu-iro★Drops,2
384334,estilobinladen,366,AIKa,7
1150,ivorykeys,2962,Digimon Adventure 02 Movies,10
102139,Star-les,27833,Durarara!!x2 Ketsu,7
39371,Last_Fencer,467,Koukaku Kidoutai: Stand Alone Complex,7
423534,zirosim,177,Tsubasa Chronicle,8
101976,Shinxye,1192,Kakurenbo,6
314966,opaite,11013,Inu x Boku SS,7
96491,wariw,3466,Kino no Tabi: The Beautiful World - Tou no Kuni - Free Lance,8
532155,d_fallen_god,93,Kidou Senshi Gundam SEED,7
1198259,icka7a,4596,Code Geass: Hangyaku no Lelouch Special Edition - Black Rebellion,10
45868,Zyla,20689,Hamatora The Animation,7
55607,Chrizzy,6702,Fairy Tail,6
107497,Bjay,1363,Detective Conan Movie 04: Captured in Her Eyes,9
1278871,NationalCity,1535,Death Note,7
314901,serekenha,934,Higurashi no Naku Koro ni,8
83964,AngelsSaint,5081,Bakemonogatari,9
529583,dancekevin,2476,School Days,7
303774,OniWarrior,287,Grappler Baki (TV),8
1093437,Kira97133,4063,Sekirei,7
1221391,Ev_Insurrection,9919,Ao no Exorcist,9
81802,Exxitus,93,Kidou Senshi Gundam SEED,8
5063,JackCox,1,Cowboy Bebop,10
384861,Kuokun,6682,11eyes,5
494840,neartheotaku,5525,07-Ghost,9
1288027,sethELT,16524,Suisei no Gargantia,8
303307,ricardo_gualter,45,Rurouni Kenshin: Meiji Kenkaku Romantan,9
106350,heraodiada25,1604,Katekyo Hitman Reborn!,10
1076175,azuraline,2418,Stranger: Mukou Hadan,10
326507,spettro,47,Akira,9
333930,KOU_SOU,27991,K: Return of Kings,10
436954,RainDown,20,Naruto,8
25291,AntiDot,226,Elfen Lied,8
320381,Choi,918,Gintama,6
371893,Epharmon,270,Hellsing,10
493839,greg50100,6127,Toradora!: SOS! Kuishinbou Banbanzai,7
449062,Luv-Hat3,183,Whistle!,9
324736,CuriousSoulsx,469,Karin,6
411588,StrayS,13601,Psycho-Pass,8
34343,ilovepho,335,Matantei Loki Ragnarok,7
17816,Rweck,13663,To LOVE-Ru Darkness,8
362039,kaoskoala,5680,K-On!,7
946573,Karoll,3841,Chi's Sweet Home,8
479318,mazbubz,2001,Tengen Toppa Gurren Lagann,7
379278,Heavenstamp,13535,Binbougami ga!,7
430781,kashimkurz,889,Black Lagoon,8
119643,desire1,7724,Shiki,9
482173,der_uhu,432,Iria: Zeiram The Animation,5
445193,VelvetRoom,392,Yuu☆Yuu☆Hakusho,9
570693,Morachii,12461,Hiiro no Kakera,9
111938,Hirotaka,906,Dragon Ball Z Movie 13: Ryuuken Bakuhatsu!! Gokuu ga Yaraneba Dare ga Yaru,9
36113,xXGenesisXx,813,Dragon Ball Z,10
62321,Shino-Bakura,19,Monster,7
412149,lvlephisto,10080,Kami nomi zo Shiru Sekai II,8
377166,ShinAtsuki,21179,Dragon Fist,2
6569,korpokky,59,Chobits,8
63529,Shiro-cat,42249,Tokyo Revengers,7
90187,Lyjka,158,Maria-sama ga Miteru,5
99667,SeneschalIce,6377,Zan Sayonara Zetsubou Sensei,10
1089425,PantsuPillow,28497,Rokka no Yuusha,6
22255,N-Mare,265,Hajime no Ippo: Mashiba vs. Kimura,8
644733,Zilley,31163,Dimension W,7
500658,drift2kill,6033,Dragon Ball Kai,7
1164949,Sulphide,7110,Shounen Maid Kuuro-kun: Tenshi no Uta,7
405606,dasdacik,263,Hajime no Ippo,9
485648,Isogoro,20,Naruto,10
1124847,Yuii_chaan,31994,Yami Shibai 3,7
487653,Martusino,9760,Hoshi wo Ou Kodomo,7
299091,Agelakute,713,Air Movie,8
335928,tittycakes,28805,Bakemono no Ko,9
293205,Yuri,10793,Guilty Crown,5
458502,Taimatsumaru,19815,No Game No Life,8
1198173,azorth,58,Blue Gender,6
500426,PerJunior,8074,Highschool of the Dead,10
426670,BossQtr,138,Hunter x Hunter: Greed Island,10
1173545,AriTabaskete,21,One Piece,9
508508,adhi823,59,Chobits,8
305699,Carilious,28701,Fate/stay night: Unlimited Blade Works 2nd Season,7
313263,TokyoKisses,106,Hana yori Dango,6
386675,Krupke77,226,Elfen Lied,8
113188,LostTyger,6213,Toaru Kagaku no Railgun,7
70594,toyboat,853,Ouran Koukou Host Club,8
85587,X-zero,49,Aa! Megami-sama!,6
509584,tsukishikicrow,8460,Mirai Nikki,8
1100817,Maarohh,32,Neon Genesis Evangelion: The End of Evangelion,8
319822,-Envy,4059,"Clannad: Mou Hitotsu no Sekai, Tomoyo-hen",8
1002535,Romulion,1142,Hachimitsu to Clover II,8
1062361,lulchao,226,Elfen Lied,8
1195369,Erenussocrates,30015,ReLIFE,7
442641,giovannifranco,10793,Guilty Crown,9
84245,Greeneyed,31137,Mahou Shoujo Lyrical Nanoha ViVid: Special Program,5
358498,darkhart,8841,Kore wa Zombie desu ka?,6
79270,TheNotoriousKAZ,103,Akazukin Chacha,10
400867,Finrold,609,Saishuu Heiki Kanojo: Another Love Song,8
638745,Flere602,8675,Seitokai Yakuindomo,9
472644,waski1995,1535,Death Note,10
1242905,noimjory,986,Dragon Ball Z Special 1: Tatta Hitori no Saishuu Kessen,8
329846,Lanzen,72,Full Metal Panic? Fumoffu,10
334083,Sero-XIII,3226,Major S4,7
81303,Isa,2104,Seto no Hanayome,7
1178355,rotem,278,Viewtiful Joe,9
1062475,Urtear,3457,Vampire Knight,1
101374,HaineChan,1498,Black Blood Brothers,7
104577,Angst,6707,Kuroshitsuji II,4
422001,kuristar,37105,Grand Blue,9
374781,Jackarage,2966,Ookami to Koushinryou,7
1225421,Cheesecake57,20583,Haikyuu!!,10
363965,purgatorio,23945,Majimoji Rurumo,10
1051177,meeww2,59,Chobits,6
492439,japaneseboy,9330,Dragon Crisis!,2
1130069,ZeroDown,12881,Tsuki wa Higashi ni Hi wa Nishi ni: Operation Sanctuary OVA,1
1126175,marareyn96,31414,Nijiiro Days,7
414992,kuko0411,8407,Sora no Otoshimono Forte,10
91231,Antithesis_of_it,2026,Hayate no Gotoku!,9
474663,Nono_riri,7311,Suzumiya Haruhi no Shoushitsu,8
1105179,redblitzer,21,One Piece,10
1216479,Naylepsh,10790,Kore wa Zombie desu ka? of the Dead,4
440037,ABakedPotato,15417,Gintama': Enchousen,10
994257,imesquilin,9289,Hanasaku Iroha,6
89420,NellyJica,7711,Karigurashi no Arrietty,8
487573,OmegaHelFire,35972,Fairy Tail: Final Series,9
366660,HeiwajimaShizuo,5040,One Outs,10
486966,Zaram,13331,Jormungand: Perfect Order,7
7638,Sorarin,2966,Ookami to Koushinryou,7
309969,Whitemenx17,33486,Boku no Hero Academia 2nd Season,8
23473,TWiN-MooNS,552,Digimon Adventure,9
1266277,Gremori,8937,Toaru Majutsu no Index II,9
704709,sas_Danna,10012,Carnival Phantasm,6
350779,XenoJin,10110,Mayo Chiki!,7
338484,MintPixel,5204,Kara no Kyoukai Movie 6: Boukyaku Rokuon,8
423865,xpiti,1967,Kidou Senshi Z Gundam I: Hoshi wo Tsugu Mono,8
470039,loveyou4ever,1210,NHK ni Youkoso!,8
69402,shneepu,31414,Nijiiro Days,6
310531,rendan777,149,Loveless,8
1263247,_fqn_,5,Cowboy Bebop: Tengoku no Tobira,8
1184,AnimeQT,26441,Junketsu no Maria,5
46692,frozenpandaman,4195,Kodomo no Jikan Ni Gakki,6
1079685,mgkwt,6922,Fate/stay night Movie: Unlimited Blade Works,7
1198223,ed3gamer,5958,Sora no Otoshimono,7
18512,Viper640,89,Kidou Senshi Victory Gundam,9
9043,pdfarsight,3167,Eve no Jikan,8
105200,bjanli,24415,Kuroko no Basket 3rd Season,7
480482,matgarita,37430,Tensei shitara Slime Datta Ken,8
1116789,Crescentmoon33,2034,Lovely★Complex,9
414818,Hoshidzora,9253,Steins;Gate,10
1645,RosaBatata,18179,Yowamushi Pedal,6
1077407,deathwalker,1535,Death Note,7
377127,im-enchman,34012,Isekai Shokudou,9
481820,ChInAtOaSt,7817,B-gata H-kei,10
300147,SennaStrife,27899,Tokyo Ghoul √A,7
1216763,_anime_holic_,25013,Akatsuki no Yona,8
481866,Seibun,123,Fushigi Yuugi,6
30647,deadhorace,759,Tokyo Godfathers,8
513120,cat-burglar,9969,Gintama',6
22937,PharaohSauron,4181,Clannad: After Story,10
429819,mebod,9734,K-On!!: Keikaku!,9
426830,default_settings,849,Suzumiya Haruhi no Yuuutsu,10
466205,soapscum15,66,Azumanga Daiou The Animation,8
408138,ladidalynne,7791,K-On!!,6
104418,ZeTzUbOu,1840,Zero no Tsukaima: Futatsuki no Kishi,9
834621,Ralithan,66,Azumanga Daiou The Animation,7
392903,YoxalLoyal,15125,Teekyuu,5
455857,Amoveo,14833,Maoyuu Maou Yuusha,9
31731,Numi,11135,Hybrid Child,8
313887,mikysblog,8074,Highschool of the Dead,7
1231825,Strawcherry,8934,Star Driver: Kagayaki no Takuto,9
1119077,esmeralda31,34055,Berserk 2nd Season,9
62819,Seventh-Prodigy,40221,Kami no Tou,7
335947,videowonder55,1,Cowboy Bebop,10
353073,Mukuro995,8532,"Katekyo Hitman Reborn! Vongola Family Soutoujou! Vongola Shiki Shuugakuryokou, Kuru!!",10
343870,codymamak,2827,Calimero,5
362040,Mejaow,7817,B-gata H-kei,6
430428,Medal152,1575,Code Geass: Hangyaku no Lelouch,8
486985,nds2nds,1699,Romeo x Juliet,8
682017,Kaylixoxo,5356,Canaan,7
533237,larinon,144,Kanon,7
517235,Drabori,9513,Beelzebub,9
1241155,Maike,508,Tottoko Hamtarou,8
1234323,Paniniboy,10620,Mirai Nikki (TV),7
314977,EloChomik,6325,Naruto: Shippuuden Movie 3 - Hi no Ishi wo Tsugu Mono,7
454559,Yajuu-27,1186,Battle Athletess Daiundoukai (TV),6
1108075,bakamiyavi,10460,Kimi to Boku.,8
452161,xvicxpx,10030,Bakuman. 2nd Season,10
397227,Kjellarne,379,Heppoko Jikken Animation Excel♥Saga,6
1053823,JebekiSan,198,Speed Grapher,6
307972,makratesh,617,Juubee Ninpuuchou,7
338772,tomzwalker,13535,Binbougami ga!,8
1289481,Yuki54,5940,Seiken no Blacksmith,5
1084421,Sanlu90,4752,Vampire Knight Guilty,8
90901,Astron,1095,Kidou Keisatsu Patlabor the Movie,8
98329,ViktorijaR,5812,Doubutsu Sumo Taikai,6
329018,Rodnar,9989,Ano Hi Mita Hana no Namae wo Bokutachi wa Mada Shiranai.,10
444651,vauhs,6872,Cyborg 009,6
1211193,Kaonashi401,8915,Dantalian no Shoka,10
58884,WildWeasel,9863,SKET Dance,9
361984,draqstie,900,Dragon Ball Z Movie 07: Kyokugen Battle!! Sandai Super Saiyajin,7
56345,maestre_shari,6987,Aki-Sora,10
40527,EternalChaos,4581,Shikabane Hime: Aka,8
333514,goofydude,687,Tokyo Mew Mew,6
371240,KoVox,10080,Kami nomi zo Shiru Sekai II,8
23808,dagger1618,430,Fullmetal Alchemist: The Conqueror of Shamballa,7
323696,jmdl,39576,Goblin Slayer: Goblin's Crown,6
502792,vgeezy,241,Girls Bravo: First Season,8
355975,Wrizz,24833,Ansatsu Kyoushitsu,7
97003,sketchmeup,730,Houkago no Shokuinshitsu,5
504098,Freemont,8407,Sora no Otoshimono Forte,8
307898,MagicaDespel,15689,Nekomonogatari: Kuro,8
482352,Duke911,42249,Tokyo Revengers,9
70175,Triibu,320,A Kite,4
954395,salguz400,1564,Pokemon Advanced Generation,6
552247,DarkDefender,31339,Drifters,7
343477,SoftCoyote,16498,Shingeki no Kyojin,7
112903,ocarinapro,8425,Gosick,8
383095,mimara,1535,Death Note,9
413287,rimsky78,3750,Maria-sama ga Miteru 4th,10
462209,Jumpp,6547,Angel Beats!,10
6437,Sorvarin,12403,Yuru Yuri♪♪,5
1195925,sorashiunin,28223,Death Parade,9
357483,Fogo,10863,Steins;Gate: Oukoubakko no Poriomania,9
94584,Varun916,10213,Maji de Watashi ni Koi Shinasai!,8
103912,Likro,596,Chobits: Chibits,7
27363,EMikro,7817,B-gata H-kei,8
482419,FollowtheMap,849,Suzumiya Haruhi no Yuuutsu,9
322711,NotAlice23,11827,Kuroinu: Kedakaki Seijo wa Hakudaku ni Somaru,6
75673,Ryu82,68,Black Cat (TV),7
1170259,fluttershy5022,6702,Fairy Tail,9
450215,xKurokawa,12445,Tasogare Otome x Amnesia,9
1213339,Afya,12461,Hiiro no Kakera,6
376494,Dragonpiece,21,One Piece,10
1193329,Uroy,21339,Psycho-Pass Movie,6
75325,Scarlethex,4182,Darker than Black: Kuro no Keiyakusha - Sakura no Hana no Mankai no Shita,7
343225,DioSN,8110,Fukubiki! Triangle: Miharu After,8
59007,KuRoNo89,43690,Tenkuu Shinpan,8
32844,xhx,7338,Darker than Black: Kuro no Keiyakusha Gaiden,8
372627,galarana,4224,Toradora!,7
1120701,JacobX3,27899,Tokyo Ghoul √A,6
295598,caga-chan,47778,Kimetsu no Yaiba: Yuukaku-hen,9
3525,01love,1562,Yamato Nadeshiko Shichihenge♥,7
1082997,reiu,15673,Tell Your World,7
396911,kristino4ka7,11771,Kuroko no Basket,9
1260859,Asclepsios-Rin,72,Full Metal Panic? Fumoffu,7
552527,pwlaimer,21033,Seikoku no Dragonar,8
455573,julhest,1089,Macross: Do You Remember Love?,8
503665,_Kiri_,30123,Akagami no Shirayuki-hime,7
19616,skmDoll,19815,No Game No Life,9
314996,Fozzy64,1735,Naruto: Shippuuden,8
86473,emikoftokyo,38161,Kabukichou Sherlock,10
393829,ThN3w,4382,Suzumiya Haruhi no Yuuutsu (2009),8
299029,falconx,1889,Higurashi no Naku Koro ni Kai,8
523277,pururin-rin,9063,Toaru Kagaku no Railgun: Entenka no Satsuei Model mo Raku Ja Arimasen wa ne.,7
688975,Tosaka,2904,Code Geass: Hangyaku no Lelouch R2,10
117649,quellian,10793,Guilty Crown,2
342634,Necreoni,1818,Claymore,8
299847,jcvit,2198,Aa! Megami-sama! Sorezore no Tsubasa Specials,9
368022,lisva,9220,Seikimatsu Occult Gakuin Specials,6
987905,ValiG679,6512,Nyan Koi!,6
59173,Salva,379,Heppoko Jikken Animation Excel♥Saga,4
721285,OilBelwin,15583,Date A Live,8
20796,Kojiro,889,Black Lagoon,9
517633,Dormio,11977,Mahou Shoujo Madoka★Magica Movie 1: Hajimari no Monogatari,7
98038,malchezaar,20767,Noragami OVA,8
59268,Layuki-tan,3503,Kanokon,10
53120,Beastman1975,432,Iria: Zeiram The Animation,8
437532,Pau-Pau11,21085,Witch Craft Works,10
114162,aklug,430,Fullmetal Alchemist: The Conqueror of Shamballa,4
365212,mell2424,4752,Vampire Knight Guilty,9
1287711,EnaM,16468,One Piece: Glorious Island,9
524771,Praland,8841,Kore wa Zombie desu ka?,6
112778,Tornath,317,Final Fantasy VII: Advent Children,10
118193,Silver_ribbons,1078,Cardcaptor Sakura: Kero-chan ni Omakase!,7
426300,JoaoRamone,392,Yuu☆Yuu☆Hakusho,8
466587,Mambusia66,37779,Yakusoku no Neverland,8
296507,Jakuhai,14829,Fate/kaleid liner Prisma☆Illya,3
1208591,hambabam,21415,Machine-Doll wa Kizutsukanai Specials,6
362575,Elyk,14349,Little Witch Academia,8
562681,Blazingchair,33834,Sin: Nanatsu no Taizai,10
55129,she-ra,19,Monster,8
768951,jenjenjenjen,21039,Gatchaman Crowds Insight,6
1063369,MSGaBe,189,Love Hina,8
583185,HinamoriAmu37,11701,Another: The Other - Inga,10
317693,tangytangerine,9611,Aa! Megami-sama! (2011),7
376329,baselfawn,1640,Angel's Feather,8
468632,PsyKenny,317,Final Fantasy VII: Advent Children,7
15587,mononoke,857,Air Gear,5
1088345,Mykah,12115,Berserk: Ougon Jidai-hen III - Kourin,8
12679,holywax,39030,Hataage! Kemono Michi,7
